id,source_id,split,label,expresses_positive_emotion,contains_praise,mentions_enjoyment,describes_high_quality,expresses_negative_emotion,contains_criticism,mentions_disappointment,describes_low_quality,mentions_good_acting_or_writing,mentions_bad_acting_or_writing,contains_comparison,uses_strong_opinion,contains_irony_or_sarcasm,contains_mixed_sentiment,sounds_uncertain,uses_emotional_language,contains_recommendation,mentions_exciting_content,mentions_boredom,sounds_confident
sst2_01466,train_44135,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_01469,train_32281,train,negative,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
sst2_01465,train_63430,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01467,train_23727,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01470,train_57786,train,positive,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
sst2_01471,train_53820,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01468,train_20829,test,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01474,train_37260,test,negative,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1
sst2_01472,train_38932,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01473,train_35330,train,negative,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
sst2_01477,train_28626,test,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01475,train_33629,train,positive,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_01476,train_2761,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0
sst2_01479,train_55570,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01478,train_36822,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_01480,train_14131,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01482,train_5813,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01481,train_37772,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01483,train_17456,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01486,train_51506,test,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01484,train_41754,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01485,train_11794,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01487,train_5805,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01488,train_14651,test,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
sst2_01489,train_64204,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01490,train_19218,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01492,train_17643,train,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01493,train_42349,test,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01491,train_10035,train,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_01494,train_44933,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01495,train_20986,train,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_01496,train_21490,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01497,train_12281,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
sst2_01498,train_9396,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_01500,train_51037,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_01499,train_2309,train,negative,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1
sst2_01502,train_13253,test,negative,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01501,train_40178,train,positive,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
sst2_01503,train_19067,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
sst2_01504,train_59910,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01505,train_11549,train,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01506,train_24973,test,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_01508,train_34204,train,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01507,train_40375,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01509,train_2379,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01510,train_23927,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01511,train_62429,test,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01513,train_41282,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01515,train_5713,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01516,train_57555,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1
sst2_01514,train_811,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01517,train_16289,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
sst2_01518,train_29695,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1
sst2_01512,train_36315,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01519,train_24753,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_01520,train_42015,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01525,train_18447,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01521,train_22271,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01523,train_8085,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01522,train_37762,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1
sst2_01524,train_41165,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01526,train_53966,test,positive,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
sst2_01529,train_41465,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01527,train_52701,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1
sst2_01528,train_13742,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
sst2_01530,train_22431,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01531,validation_834,train,positive,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
sst2_01532,train_17949,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01535,train_21812,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01534,train_14660,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01533,train_13995,train,negative,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
sst2_01536,train_11192,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01537,train_16974,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
sst2_01540,train_31864,test,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_01541,train_67152,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01538,train_6237,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01539,train_2172,test,negative,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
sst2_01543,train_9131,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01542,train_42097,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_01545,train_25913,train,negative,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0
sst2_01544,train_7957,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01547,train_17730,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01546,train_16300,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
sst2_01548,train_14592,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01549,train_39047,train,negative,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
sst2_01551,train_50434,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01552,train_32505,train,positive,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
sst2_01553,train_6653,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01554,train_44776,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01550,train_35388,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01555,train_46974,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01557,train_32002,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01556,train_14438,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01560,train_37698,train,positive,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_01559,train_62809,test,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01558,train_4509,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01561,train_36895,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_01562,train_18684,test,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01563,train_13616,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01564,train_1513,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01565,train_33712,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01566,train_43682,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01568,train_20410,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01567,train_60688,train,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_01570,train_47531,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01571,train_39651,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01572,train_63141,train,positive,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01573,train_418,test,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_01574,train_64901,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01576,train_42384,train,positive,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_01569,train_67245,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01575,train_9775,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01577,train_59454,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01579,train_6470,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01578,train_56184,test,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01582,train_53040,test,positive,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01583,train_36013,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01581,train_46045,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
sst2_01580,train_15934,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01584,train_8386,test,negative,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1
sst2_01585,train_31118,train,negative,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
sst2_01587,train_8043,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01586,train_20438,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_01591,train_22751,train,negative,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01588,train_17225,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01589,train_58022,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01590,train_47427,train,negative,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01592,validation_563,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
sst2_01593,train_11304,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01596,train_49140,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01595,train_60100,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01594,train_53237,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01597,train_36605,train,negative,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
sst2_01600,train_4427,train,positive,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
sst2_01599,train_61986,train,positive,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1
sst2_01602,train_66626,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01598,train_40449,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01601,train_58568,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_01603,train_18198,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
sst2_01605,train_31316,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_01606,train_7183,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1
sst2_01607,train_48408,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1
sst2_01604,train_44901,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01608,train_28133,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01609,train_8027,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1
sst2_01610,train_8780,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01612,train_60189,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01614,train_19405,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01611,train_62692,train,positive,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01613,train_20953,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_01615,train_17901,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01617,train_44747,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01616,train_29530,train,negative,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01618,train_51571,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01620,train_37509,test,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01619,train_64209,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_01621,train_49809,train,negative,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
sst2_01622,train_64609,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01623,train_35806,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01626,train_29113,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sst2_01625,train_47930,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01624,train_1833,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01627,train_60355,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01629,train_64240,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01630,train_36379,test,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01631,train_7089,train,positive,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01632,train_30001,train,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
sst2_01633,train_53459,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01628,train_9544,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01634,train_8511,test,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1
sst2_01636,train_33863,test,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01637,train_49373,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01638,train_12418,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01635,train_29217,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01639,train_63241,train,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
sst2_01642,train_62517,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01640,train_23305,train,negative,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
sst2_01641,train_18652,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01643,train_63899,train,positive,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
sst2_01645,train_57794,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01644,train_27415,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01646,train_437,train,negative,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01648,train_5883,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01647,train_7428,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01649,train_46864,test,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sst2_01650,train_4010,train,positive,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01651,train_22770,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01654,train_49321,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01652,train_60320,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01653,train_26293,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01655,train_61043,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01656,train_53376,train,positive,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
sst2_01659,train_53317,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_01658,train_26746,train,negative,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
sst2_01660,train_35431,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01661,train_7508,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01664,train_63994,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01657,train_24569,train,positive,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01662,train_57906,train,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
sst2_01663,train_11832,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01668,train_43933,train,positive,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01665,train_55357,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_01666,train_40479,train,positive,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sst2_01667,train_40484,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01669,train_55049,train,positive,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
sst2_01670,train_26102,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01671,train_23060,train,negative,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01673,train_16605,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01674,train_20215,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
sst2_01675,train_42894,test,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01672,train_43501,test,positive,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
sst2_01676,train_52395,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01677,train_41104,test,negative,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1
sst2_01679,validation_524,train,positive,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01682,train_53885,test,positive,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_01681,train_24008,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1
sst2_01678,train_58575,train,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
sst2_01680,train_33808,train,positive,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
sst2_01683,train_8477,train,negative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01684,train_63645,test,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01686,train_64601,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
sst2_01688,train_21146,train,negative,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01685,train_37577,train,positive,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
sst2_01687,train_47315,test,positive,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
sst2_01690,train_35182,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sst2_01689,train_63338,train,negative,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1
sst2_01692,train_32938,train,negative,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1
sst2_01693,train_65535,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01695,train_33848,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01694,train_13973,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
sst2_01691,train_59328,test,positive,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1
sst2_01698,train_20502,train,positive,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sst2_01699,train_6217,train,negative,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1
sst2_01701,train_64057,test,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
sst2_01703,train_20734,train,positive,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
sst2_01705,train_43852,train,positive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sst2_01706,train_9471,train,positive,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
sst2_01704,train_49007,train,negative,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_01707,train_54310,train,negative,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
sst2_01709,train_18524,train,negative,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1
sst2_01708,train_7002,train,positive,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
sst2_01710,train_60544,train,negative,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1
